Teacher,Gradebook,Department,Student ID,Student Name,Grade Level,Team,Counselor,Full Year Average,Full Year Letter Grade,FG Average,FG Letter Grade
Pugliese / McCarten,"SC2300/3 - Chemistry in the Community, MWRF, Per. 8,Lab 8 (FY)",Science,99,"Bachchan, Abhishek",10,,"Casamento, Steven P",0%,A,95.7,A
Pugliese / McCarten,"SC2300/3 - Chemistry in the Community, MWRF, Per. 8,Lab 8 (FY)",Science,100,"Evans, Chris",10,,"Casamento, Steven P",0%,C,74.4,C
Pugliese / McCarten,"SC2300/3 - Chemistry in the Community, MWRF, Per. 8,Lab 8 (FY)",Science,183,"Dixit-Nene, Madhuri",10,,"Schneider, Cristina",0%,A+,110,A+
Pugliese / McCarten,"SC2300/3 - Chemistry in the Community, MWRF, Per. 8,Lab 8 (FY)",Science,194,"Bisbal, David",10,,"Schneider, Cristina",0%,B-,81,B-
"Macke, Natalie","SC2400/1 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,5,"Swift, Taylor",10,,"Petzold, Alexa",0%,B+,85,B
"Macke, Natalie","SC2400/1 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,19,"Bachchan, Amitabh",10,,"Petzold, Alexa",0%,A,92,A-
"Macke, Natalie","SC2400/1 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,49,"Prancer, Pitbull",10,,"Petzold, Alexa",0%,B+,88,B+
"Macke, Natalie","SC2400/1 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,51,"Tosh, Daniel",10,,"Petzold, Alexa",0%,B-,82,B-
"Macke, Natalie","SC2400/1 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,67,"Raina, Suresh",10,,"Casamento, Steven P",0%,A,92,A-
"Macke, Natalie","SC2400/1 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,78,"Sheeran, Ed",10,,"Casamento, Steven P",0%,A-,91,A-
"Macke, Natalie","SC2400/1 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,82,"Falcao, Radamel",10,,"Casamento, Steven P",0%,B+,88,B+
"Macke, Natalie","SC2400/1 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,97,"O'Neill, Shaq",10,,"Casamento, Steven P",0%,B+,87,B+
"Macke, Natalie","SC2400/1 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,120,"Neto, Felipe",10,,"Casamento, Steven P",0%,A-,90,A-
"Macke, Natalie","SC2400/1 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,138,"Federer, Roger",10,,"Donnelly, Marin",0%,B,83,B
"Macke, Natalie","SC2400/1 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,143,"Tisdale, Ashley",10,,"Donnelly, Marin",0%,B+,88,B+
"Macke, Natalie","SC2400/1 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,144,"Vieira, Marcelo",10,,"Donnelly, Marin",0%,A-,90,A-
"Macke, Natalie","SC2400/1 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,159,"Lamar, Kendrick",10,,"Donnelly, Marin",0%,A,96,A
"Macke, Natalie","SC2400/1 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,187,"Osteen, Joel",10,,"Schneider, Cristina",0%,A,95,A
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,2,"Perry, Katy",10,,"Petzold, Alexa",0%,A-,91,A-
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,6,"Musk, Elon",10,,"Petzold, Alexa",0%,A,93,A
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,23,"Khan, Salman",10,,"Petzold, Alexa",0%,B-,81,B-
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,28,"Jenner, Kylie",10,,"Petzold, Alexa",0%,A-,90,A-
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,46,"Özil, Mesut",10,,"Petzold, Alexa",0%,A,95,A
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,56,"Carey, Mariah",10,,"Petzold, Alexa",0%,B+,86,B
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,68,"Shelton, Blake",10,,"Casamento, Steven P",0%,A-,92,A-
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,71,"Durant, Kevin",10,,"Casamento, Steven P",0%,A-,89,B+
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,76,"Carrey, Jim",10,,"Casamento, Steven P",0%,A,93,A
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,77,"Bale, Gareth",10,,"Casamento, Steven P",0%,A-,92,A-
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,81,"Downey, Robert",10,,"Casamento, Steven P",0%,B,85,B
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,102,"Kapoor, Shaandaar",10,,"Casamento, Steven P",0%,A-,89,B+
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,108,"Yankee, Daddy",10,,"Casamento, Steven P",0%,B+,87,B+
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,151,"Harris, Calvin",10,,"Donnelly, Marin",0%,A-,92,A-
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,153,"Mix, Little",10,,"Donnelly, Marin",0%,A,93,A
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,161,"Diab, Amr",10,,"Donnelly, Marin",0%,B+,87,B+
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,165,"Bastos, Rafinha",10,,"Donnelly, Marin",0%,A,93,A
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,171,"Brand, Russell",10,,"Schneider, Cristina",0%,B+,88,B+
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,193,"Oppenheimer, Robert",10,,"Schneider, Cristina",0%,A,92,A-
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,195,"Justice, Victoria",10,,"Schneider, Cristina",0%,B-,84,B
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,199,"Jepsen, CarlyRae",10,,"Schneider, Cristina",0%,B-,82,B-
"Macke, Natalie","SC2400/2 - Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,201,"Delevingne, Cara",10,,"Schneider, Cristina",0%,B,83,B
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,4,"Ronaldo, Cristiano",10,,"Petzold, Alexa",0%,B+,86.67,B+
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,12,"Neymar, Rinaldo",10,,"Petzold, Alexa",0%,A+,96.66,A
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,18,"Kohli, Virat",10,,"Petzold, Alexa",0%,C,74.99,C
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,33,"Tomlinson, Louis",10,,"Petzold, Alexa",0%,A,92.35,A-
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,38,"Tate, Andrew",10,,"Petzold, Alexa",0%,B-,78.29,C+
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,54,"Sehwag, Virender",10,,"Petzold, Alexa",0%,C+,77.2,C+
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,59,"Ziegler, Zendaya",10,,"Petzold, Alexa",0%,B+,87.91,B+
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,63,"Piqué, Gerard",10,,"Casamento, Steven P",0%,B,84.12,B
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,66,"Dogg, Snoop",10,,"Casamento, Steven P",0%,A-,88.76,B+
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,70,"Kher, Anupam",10,,"Casamento, Steven P",0%,C+,74.8,C
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,94,"Black, Jack",10,,"Casamento, Steven P",0%,A-,90.14,A-
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,96,"Nadal, Rafa",10,,"Casamento, Steven P",0%,A-,89.5,A-
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,106,"Efron, Zac",10,,"Casamento, Steven P",0%,C+,75.72,C
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,130,"DeGea, David",10,,"Donnelly, Marin",0%,B,82.79,B
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,168,"Deshmukh, Riteish",10,,"Donnelly, Marin",0%,B-,80.41,B-
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,179,"Balvin, Jack",10,,"Schneider, Cristina",0%,B+,86.61,B+
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,182,"AlAbdullah, Rania",10,,"Schneider, Cristina",0%,B+,86.61,B+
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,190,"Cooper, Anderson",10,,"Schneider, Cristina",0%,A-,89.19,B+
"Comanto, Stephen","SC2400/3 - Chemistry, MTWR, Per. 1,Lab 1 (FY)",Science,191,"Turing, Alan",10,,"Schneider, Cristina",0%,B+,87.84,B+
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,50,"Minaj, Nicki",10,,"Petzold, Alexa",0%,C-,72.34,C-
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,73,"Colbert, Stephen",10,,"Casamento, Steven P",0%,B+,88.44,B+
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,74,"Ramos, Sergio",10,,"Casamento, Steven P",0%,B,84.1,B
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,85,"Gentili, Danilo",10,,"Casamento, Steven P",0%,B-,79.57,B-
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,105,"Yılmaz, Cem",10,,"Casamento, Steven P",0%,B,84.53,B
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,110,"Bryant, Kobe",10,,"Casamento, Steven P",0%,B-,78.62,C+
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,122,"Curtis-Smith, Anne",10,,"Donnelly, Marin",0%,B,83.02,B
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,123,"Viceral, Jose",10,,"Donnelly, Marin",0%,B,84.85,B
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,154,"Beckham, Victoria",10,,"Donnelly, Marin",0%,A,95.21,A
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,155,"Santana, Luan",10,,"Donnelly, Marin",0%,B-,82.02,B-
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,160,"Kaling, Mindy",10,,"Donnelly, Marin",0%,A,94.7,A
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,164,"Smith, Ludacris",10,,"Donnelly, Marin",0%,B,82.34,B-
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,173,"Corden, James",10,,"Schneider, Cristina",0%,B,85.48,B
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,176,"Williams, Serena",10,,"Schneider, Cristina",0%,B,84.36,B
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,177,"Williams, Pharrell",10,,"Schneider, Cristina",0%,C+,77.58,C+
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,178,"Maddow, Rachel",10,,"Schneider, Cristina",0%,D+,69.4,D+
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,181,"Marquezine, Bruna",10,,"Schneider, Cristina",0%,B,82.41,B-
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,184,"Sheen, Charlie",10,,"Schneider, Cristina",0%,B-,80.38,B-
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,188,"Clifford, Michael",10,,"Schneider, Cristina",0%,A,91.84,A-
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,192,"Jonas, Joe",10,,"Schneider, Cristina",0%,B+,88.02,B+
"Comanto, Stephen","SC2400/4 - Chemistry, MWRF, Per. 4,Lab 4 (FY)",Science,196,"Kroos, Toni",10,,"Schneider, Cristina",0%,A,94.67,A
Pugliese / McCarten,"SC2500/1 - Chemistry in the Community, MTWF, Per. 2,Lab 2 (FY)",Science,75,"Rodríguez, James",10,,"Casamento, Steven P",0%,C-,72.9,C
Pugliese / McCarten,"SC2500/1 - Chemistry in the Community, MTWF, Per. 2,Lab 2 (FY)",Science,84,"Kutcher, Ashton",10,,"Casamento, Steven P",0%,D+,67,D+
Pugliese / McCarten,"SC2500/1 - Chemistry in the Community, MTWF, Per. 2,Lab 2 (FY)",Science,149,"Raymond, Usher",10,,"Donnelly, Marin",0%,B-,81.9,B-
Pugliese / McCarten,"SC2500/1 - Chemistry in the Community, MTWF, Per. 2,Lab 2 (FY)",Science,152,"Kimmel, Jimmy",10,,"Donnelly, Marin",0%,A-,92.5,A
Pugliese / McCarten,"SC2500/1 - Chemistry in the Community, MTWF, Per. 2,Lab 2 (FY)",Science,186,"Hemmings, Luke",10,,"Schneider, Cristina",0%,A-,90.3,A-
Pugliese / McCarten,"SC2500/1 - Chemistry in the Community, MTWF, Per. 2,Lab 2 (FY)",Science,207,"Montaner, Ricardo",10,,"Schneider, Cristina",0%,C-,73,C
Pugliese / McCarten,"SC2500/2 - Chemistry in the Community, MTWF, Per. 6,Lab 6 (FY)",Science,32,"Crowe, Cameron",10,,"Petzold, Alexa",0%,C+,74.9,C
Pugliese / McCarten,"SC2500/2 - Chemistry in the Community, MTWF, Per. 6,Lab 6 (FY)",Science,44,"Mendes, Shawn",10,,"Petzold, Alexa",0%,D+,66.8,D+
Pugliese / McCarten,"SC2500/2 - Chemistry in the Community, MTWF, Per. 6,Lab 6 (FY)",Science,55,"Mathers, Marshall",10,,"Petzold, Alexa",0%,A+,100.2,A+
Pugliese / McCarten,"SC2500/2 - Chemistry in the Community, MTWF, Per. 6,Lab 6 (FY)",Science,87,"Suarez, Luis",10,,"Casamento, Steven P",0%,B-,80.2,B-
Pugliese / McCarten,"SC2500/2 - Chemistry in the Community, MTWF, Per. 6,Lab 6 (FY)",Science,89,"Aguilera, Christina",10,,"Schneider, Cristina",0%,C,74.4,C
Pugliese / McCarten,"SC2500/2 - Chemistry in the Community, MTWF, Per. 6,Lab 6 (FY)",Science,136,"Kapoor, Sonam",10,,"Donnelly, Marin",0%,B+,87.5,B+
Pugliese / McCarten,"SC2500/3 - Chemistry in the Community, MWRF, Per. 8,Lab 8 (FY)",Science,119,"Leitte, Claudia",10,,"Casamento, Steven P",0%,B-,83.1,B
Pugliese / McCarten,"SC2500/3 - Chemistry in the Community, MWRF, Per. 8,Lab 8 (FY)",Science,139,"Branson, Richard",10,,"Donnelly, Marin",0%,A+,102.8,A+
Pugliese / McCarten,"SC2500/3 - Chemistry in the Community, MWRF, Per. 8,Lab 8 (FY)",Science,140,"Akhtar, Farhan",10,,"Donnelly, Marin",0%,D,66.2,D
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,16,"Fallon, Jimmy",10,,"Petzold, Alexa",0%,A+,99.14,A+
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,17,"James, Lebron",10,,"Petzold, Alexa",0%,C+,75.75,C
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,27,"Horan, Niall",10,,"Petzold, Alexa",0%,A,95.97,A
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,36,"Roshan, Hrithik",10,,"Petzold, Alexa",0%,A-,91.23,A-
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,40,"Keys, Alicia",10,,"Petzold, Alexa",0%,C+,76.56,C+
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,48,"Iniesta, Andrés",10,,"Petzold, Alexa",0%,B+,86.36,B
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,58,"Alia, Shaandaar",10,,"Petzold, Alexa",0%,A,92.35,A-
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,62,"Sharma, Rohit",10,,"Casamento, Steven P",0%,B,82.62,B
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,69,"Sanz, Alejandro",10,,"Casamento, Steven P",0%,A+,98.17,A+
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,83,"Rooney, Wayne",10,,"Casamento, Steven P",0%,B+,85.74,B
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,88,"Hilton, Paris",10,,"Casamento, Steven P",0%,A,91.13,A-
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,92,"Weeknd, The",10,,"Casamento, Steven P",0%,A,93.57,A
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,116,"Gervais, Ricky",10,,"Casamento, Steven P",0%,B-,80.81,B-
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,117,"Jackman, Hugh",10,,"Casamento, Steven P",0%,A,94.87,A
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,125,"Sean, Big",10,,"Donnelly, Marin",0%,A,96.97,A
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,150,"Maya, Luna",10,,"Donnelly, Marin",0%,A,92.59,A
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,202,"VanPersie, Robin",10,,"Donnelly, Marin",0%,A,92.38,A-
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,203,"Alves, Daniel",10,,"Schneider, Cristina",0%,C-,70.07,C-
"Soltmann, James M","SC2600/1 - Honors Chemistry, MTWR, Per. 5,Lab 5 (FY)",Science,208,"Andriana, Raisa",10,,"Schneider, Cristina",0%,A-,91.28,A-
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,8,"Kardashian, Kim",10,,"Petzold, Alexa",0%,A,95.15,A
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,9,"Gomez, Selena",10,,"Petzold, Alexa",0%,B+,86.65,B+
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,26,"Khan, Shah",10,,"Petzold, Alexa",0%,B+,88.51,B+
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,35,"Jenner, Kendall",10,,"Petzold, Alexa",0%,A-,88.56,B+
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,90,"Hanks, Tom",10,,"Casamento, Steven P",0%,A,97.07,A
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,93,"Curry, Stephen",10,,"Casamento, Steven P",0%,A,93.64,A
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,98,"Dika, Raditya",10,,"Casamento, Steven P",0%,A+,97.3,A
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,121,"Chopra, Parineeti",10,,"Donnelly, Marin",0%,A-,90.66,A-
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,128,"Jonas, Nick",10,,"Donnelly, Marin",0%,A-,89.7,A-
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,129,"Rowling, J.K.",10,,"Donnelly, Marin",0%,B,84.23,B
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,133,"Songz, Trey",10,,"Donnelly, Marin",0%,C-,71.53,C-
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,135,"Huck, Luciano",10,,"Donnelly, Marin",0%,B+,86.08,B
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,137,"Locsin, Angel",10,,"Donnelly, Marin",0%,A,93.39,A
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,157,"Noah, Trevor",10,,"Donnelly, Marin",0%,A+,97.21,A
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,163,"Derbez, Eugenio",10,,"Donnelly, Marin",0%,A+,97.95,A+
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,175,"Tata, Ratan",10,,"Schneider, Cristina",0%,A-,90.7,A-
"Soltmann, James M","SC2600/2 - Honors Chemistry, MTWF, Per. 6,Lab 6 (FY)",Science,185,"Tinelli, Marcelo",10,,"Schneider, Cristina",0%,B+,85.21,B
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,1,"Bieber, Justin",10,,"Petzold, Alexa",0%,C,72.74,C
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,10,"Timberlake, Justin",10,,"Petzold, Alexa",0%,A,96.93,A
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,25,"Mars, Bruno",10,,"Petzold, Alexa",0%,A,94.53,A
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,30,"Tendulkar, Sachin",10,,"Petzold, Alexa",0%,A+,97.04,A
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,39,"West, Kanye",10,,"Petzold, Alexa",0%,B,85.42,B
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,42,"Padukone, Deepika",10,,"Petzold, Alexa",0%,A-,91.28,A-
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,53,"Sharma, Anushka",10,,"Petzold, Alexa",0%,B,82.93,B
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,61,"Gaúcho, Ronaldinho",10,,"Casamento, Steven P",0%,A-,89.82,A-
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,65,"Guetta, David",10,,"Casamento, Steven P",0%,A+,97.76,A+
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,72,"Dicaprio, Leonardo",10,,"Casamento, Steven P",0%,A-,89.42,B+
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,91,"Johnson, Dwayne",10,,"Casamento, Steven P",0%,B-,78.99,C+
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,95,"Fernandez, Jacqueline",10,,"Casamento, Steven P",0%,A-,91.25,A-
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,109,"Aguero, Sergio",10,,"Casamento, Steven P",0%,B-,80.96,B-
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,111,"Seacrest, Ryan",10,,"Casamento, Steven P",0%,A-,91.12,A-
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,118,"Degrasse-Tyson, Neil",10,,"Casamento, Steven P",0%,A,91.98,A-
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,127,"Cole, John",10,,"Donnelly, Marin",0%,A+,96.2,A
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,141,"Bhagat, Chetan",10,,"Donnelly, Marin",0%,B-,79.7,B-
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,142,"Fry, Stephen",10,,"Donnelly, Marin",0%,B+,87.7,B+
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,180,"Arjona, Ricardo",10,,"Schneider, Cristina",0%,A,95.56,A
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,189,"Ansari, Aziz",10,,"Schneider, Cristina",0%,B+,86.55,B+
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,200,"Schefter, Adam",10,,"Schneider, Cristina",0%,B+,89.15,B+
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,204,"Rogen, Seth",10,,"Schneider, Cristina",0%,B,84.72,B
"Soltmann, James M","SC2600/3 - Honors Chemistry, MWRF, Per. 8,Lab 8 (FY)",Science,205,"Anthony, Carmelo",10,,"Schneider, Cristina",0%,A-,90.94,A-
"Frangiosa, David","SC3301/2 - Conceptual Physics, MTRF, Per. 7,Lab 7 (FY)",Science,112,"Benzema, Karim",10,,"Casamento, Steven P",0%,B,0,F
