Teacher,Gradebook,Department,Student ID,Student Name,Grade Level,Team,Counselor,Full Year Average,Full Year Letter Grade,FG Average,FG Letter Grade
"Pfleging, Alexandra","EN1400/6 - English I, ACD, Per. 5 (FY)",English,99,"Bachchan, Abhishek",09,,"Casamento, Steven P",0%,B+,82.25,B-
"Pfleging, Alexandra","EN1400/6 - English I, ACD, Per. 5 (FY)",English,110,"Bryant, Kobe",09,,"Casamento, Steven P",0%,B,82.51,B
"Pfleging, Alexandra","EN1400/6 - English I, ACD, Per. 5 (FY)",English,120,"Neto, Felipe",09,,"Casamento, Steven P",0%,A,94.75,A
"Pfleging, Alexandra","EN1400/6 - English I, ACD, Per. 5 (FY)",English,151,"Harris, Calvin",09,,"Donnelly, Marin",0%,A,93.4,A
"Pfleging, Alexandra","EN1400/6 - English I, ACD, Per. 5 (FY)",English,159,"Lamar, Kendrick",09,,"Donnelly, Marin",0%,A+,98.2,A+
"Pfleging, Alexandra","EN1400/6 - English I, ACD, Per. 5 (FY)",English,160,"Kaling, Mindy",09,,"Donnelly, Marin",0%,B+,86.14,B
"Pfleging, Alexandra","EN1400/6 - English I, ACD, Per. 5 (FY)",English,174,"Cowell, Simon",09,,"Schneider, Cristina",0%,C-,68.51,D+
"Pfleging, Alexandra","EN1400/6 - English I, ACD, Per. 5 (FY)",English,175,"Tata, Ratan",09,,"Schneider, Cristina",0%,A,97.05,A
"Pfleging, Alexandra","EN1400/6 - English I, ACD, Per. 5 (FY)",English,182,"AlAbdullah, Rania",09,,"Schneider, Cristina",0%,B+,88.73,B+
"Pfleging, Alexandra","EN1400/6 - English I, ACD, Per. 5 (FY)",English,195,"Justice, Victoria",09,,"Schneider, Cristina",0%,C,97.44,A
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,5,"Swift, Taylor",09,,"Petzold, Alexa",0%,A,94.79,A
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,6,"Musk, Elon",09,,"Petzold, Alexa",0%,A-,91.08,A-
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,8,"Kardashian, Kim",09,,"Petzold, Alexa",0%,A,93.64,A
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,17,"James, Lebron",09,,"Petzold, Alexa",0%,A-,90.48,A-
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,18,"Kohli, Virat",09,,"Petzold, Alexa",0%,B+,87.96,B+
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,34,"Wayne, Lil",09,,"Petzold, Alexa",0%,C-,69.24,D+
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,52,"Rahman, Bill",09,,"Petzold, Alexa",0%,A-,89.75,A-
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,60,"Lavigne, Avril",09,,"Petzold, Alexa",0%,B-,79.19,C+
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,63,"Piqué, Gerard",09,,"Casamento, Steven P",0%,B+,88.8,B+
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,67,"Raina, Suresh",09,,"Casamento, Steven P",0%,B+,85.46,B
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,81,"Downey, Robert",09,,"Casamento, Steven P",0%,A-,88.93,B+
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,106,"Efron, Zac",09,,"Casamento, Steven P",0%,B+,86.3,B
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,111,"Seacrest, Ryan",09,,"Casamento, Steven P",0%,A,93.24,A
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,122,"Curtis-Smith, Anne",09,,"Donnelly, Marin",0%,A-,89.72,A-
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,164,"Smith, Ludacris",09,,"Donnelly, Marin",0%,A-,91.5,A-
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,171,"Brand, Russell",09,,"Schneider, Cristina",0%,B+,87.08,B+
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,178,"Maddow, Rachel",09,,"Schneider, Cristina",0%,A-,91.33,A-
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,187,"Osteen, Joel",09,,"Schneider, Cristina",0%,A,94.99,A
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,188,"Clifford, Michael",09,,"Schneider, Cristina",0%,A,94.57,A
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,191,"Turing, Alan",09,,"Schneider, Cristina",0%,A,91.69,A-
"Pfleging, Alexandra","EN1400/7 - English I, BCD, Per. 8 (FY)",English,199,"Jepsen, CarlyRae",09,,"Schneider, Cristina",0%,B+,84.71,B
"Kornitzer, Jamie","EN1490/1 - RISE English I, ACD, Per. 5 (FY)",Special Ed,44,"Mendes, Shawn",09,,"Petzold, Alexa",0%,A,92.13,A-
"Kornitzer, Jamie","EN1490/1 - RISE English I, ACD, Per. 5 (FY)",Special Ed,136,"Kapoor, Sonam",09,,"Donnelly, Marin",0%,A,94.25,A
"Kornitzer, Jamie","EN1490/1 - RISE English I, ACD, Per. 5 (FY)",Special Ed,139,"Branson, Richard",09,,"Donnelly, Marin",0%,A,94.64,A
Bucco / Apanosian,"EN1590/1 - English I, ACD, Per. 6 (FY)",English,32,"Crowe, Cameron",09,,"Petzold, Alexa",0%,B,84.69,B
Bucco / Apanosian,"EN1590/1 - English I, ACD, Per. 6 (FY)",English,87,"Suarez, Luis",09,,"Casamento, Steven P",0%,C,72.94,C
Bucco / Apanosian,"EN1590/1 - English I, ACD, Per. 6 (FY)",English,119,"Leitte, Claudia",09,,"Casamento, Steven P",0%,B+,87.79,B+
Bucco / Apanosian,"EN1590/1 - English I, ACD, Per. 6 (FY)",English,140,"Akhtar, Farhan",09,,"Donnelly, Marin",0%,B,81.98,B-
Bucco / Apanosian,"EN1590/1 - English I, ACD, Per. 6 (FY)",English,152,"Kimmel, Jimmy",09,,"Donnelly, Marin",0%,B+,86.53,B+
Bucco / Apanosian,"EN1590/1 - English I, ACD, Per. 6 (FY)",English,181,"Marquezine, Bruna",09,,"Schneider, Cristina",0%,A,95.79,A
Bucco / Apanosian,"EN1590/1 - English I, ACD, Per. 6 (FY)",English,186,"Hemmings, Luke",09,,"Schneider, Cristina",0%,A-,90.89,A-
Bucco / Kornitzer,"EN1590/2 - English I, BCD, Per. 8 (FY)",English,59,"Ziegler, Zendaya",09,,"Petzold, Alexa",0%,B+,86.44,B
Bucco / Kornitzer,"EN1590/2 - English I, BCD, Per. 8 (FY)",English,89,"Aguilera, Christina",09,,"Schneider, Cristina",0%,A-,89.19,B+
Bucco / Kornitzer,"EN1590/2 - English I, BCD, Per. 8 (FY)",English,103,"Knowles, Beyoncé",09,,"Casamento, Steven P",0%,B+,86.88,B+
Bucco / Kornitzer,"EN1590/2 - English I, BCD, Per. 8 (FY)",English,149,"Raymond, Usher",09,,"Donnelly, Marin",0%,B-,81.61,B-
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,10,"Timberlake, Justin",09,,"Petzold, Alexa",0%,A+,98,A+
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,25,"Mars, Bruno",09,,"Petzold, Alexa",0%,A-,91,A-
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,30,"Tendulkar, Sachin",09,,"Petzold, Alexa",0%,A+,96,A
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,71,"Durant, Kevin",09,,"Casamento, Steven P",0%,A-,89,B+
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,88,"Hilton, Paris",09,,"Casamento, Steven P",0%,A,97,A
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,91,"Johnson, Dwayne",09,,"Casamento, Steven P",0%,A,92,A-
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,92,"Weeknd, The",09,,"Casamento, Steven P",0%,A,90,A-
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,94,"Black, Jack",09,,"Casamento, Steven P",0%,A-,90,A-
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,95,"Fernandez, Jacqueline",09,,"Casamento, Steven P",0%,A+,96,A
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,108,"Yankee, Daddy",09,,"Casamento, Steven P",0%,B+,88,B+
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,116,"Gervais, Ricky",09,,"Casamento, Steven P",0%,A,96,A
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,133,"Songz, Trey",09,,"Donnelly, Marin",0%,B,84,B
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,150,"Maya, Luna",09,,"Donnelly, Marin",0%,A-,88,B+
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,163,"Derbez, Eugenio",09,,"Donnelly, Marin",0%,A-,90,A-
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,183,"Dixit-Nene, Madhuri",09,,"Schneider, Cristina",0%,A-,91,A-
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,189,"Ansari, Aziz",09,,"Schneider, Cristina",0%,A,94,A
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,190,"Cooper, Anderson",09,,"Schneider, Cristina",0%,A-,90,A-
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,196,"Kroos, Toni",09,,"Schneider, Cristina",0%,A-,90,A-
"Rossi, Virena","EN1600/1 - Honors English I, ABC, Per. 1 (FY)",English,200,"Schefter, Adam",09,,"Schneider, Cristina",0%,A-,91,A-
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,2,"Perry, Katy",09,,"Petzold, Alexa",0%,B-,80,B-
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,13,"Spears, Britney",09,,"Petzold, Alexa",0%,B+,88,B+
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,26,"Khan, Shah",09,,"Petzold, Alexa",0%,A-,90,A-
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,27,"Horan, Niall",09,,"Petzold, Alexa",0%,A+,98,A+
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,35,"Jenner, Kendall",09,,"Petzold, Alexa",0%,A-,91,A-
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,40,"Keys, Alicia",09,,"Petzold, Alexa",0%,B-,82,B-
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,76,"Carrey, Jim",09,,"Casamento, Steven P",0%,A+,97,A
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,77,"Bale, Gareth",09,,"Casamento, Steven P",0%,B-,80,B-
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,78,"Sheeran, Ed",09,,"Casamento, Steven P",0%,A,95,A
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,93,"Curry, Stephen",09,,"Casamento, Steven P",0%,A,95,A
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,98,"Dika, Raditya",09,,"Casamento, Steven P",0%,A+,96,A
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,125,"Sean, Big",09,,"Donnelly, Marin",0%,A,94,A
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,143,"Tisdale, Ashley",09,,"Donnelly, Marin",0%,A,93,A
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,167,"Anthony, Marc",09,,"Donnelly, Marin",0%,B-,82,B-
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,180,"Arjona, Ricardo",09,,"Schneider, Cristina",0%,A,95,A
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,204,"Rogen, Seth",09,,"Schneider, Cristina",0%,B+,88,B+
"Rossi, Virena","EN1600/2 - Honors English I, ACD, Per. 5 (FY)",English,208,"Andriana, Raisa",09,,"Schneider, Cristina",0%,A,93,A
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,16,"Fallon, Jimmy",09,,"Petzold, Alexa",0%,A+,97,A
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,39,"West, Kanye",09,,"Petzold, Alexa",0%,C+,78,C+
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,42,"Padukone, Deepika",09,,"Petzold, Alexa",0%,A,96,A
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,58,"Alia, Shaandaar",09,,"Petzold, Alexa",0%,A,92,A-
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,61,"Gaúcho, Ronaldinho",09,,"Casamento, Steven P",0%,A,93,A
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,62,"Sharma, Rohit",09,,"Casamento, Steven P",0%,A,95,A
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,65,"Guetta, David",09,,"Casamento, Steven P",0%,A+,96,A
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,72,"Dicaprio, Leonardo",09,,"Casamento, Steven P",0%,A,96,A
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,90,"Hanks, Tom",09,,"Casamento, Steven P",0%,A,96,A
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,109,"Aguero, Sergio",09,,"Casamento, Steven P",0%,A,94,A
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,135,"Huck, Luciano",09,,"Donnelly, Marin",0%,A,94,A
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,141,"Bhagat, Chetan",09,,"Donnelly, Marin",0%,B,82,B-
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,144,"Vieira, Marcelo",09,,"Donnelly, Marin",0%,B+,86,B
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,155,"Santana, Luan",09,,"Donnelly, Marin",0%,B+,87,B+
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,157,"Noah, Trevor",09,,"Donnelly, Marin",0%,A,96,A
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,165,"Bastos, Rafinha",09,,"Donnelly, Marin",0%,A,95,A
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,168,"Deshmukh, Riteish",09,,"Donnelly, Marin",0%,B+,87,B+
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,193,"Oppenheimer, Robert",09,,"Schneider, Cristina",0%,A+,97,A
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,202,"VanPersie, Robin",09,,"Donnelly, Marin",0%,A,95,A
"Rossi, Virena","EN1600/3 - Honors English I, BCD, Per. 8 (FY)",English,203,"Alves, Daniel",09,,"Schneider, Cristina",0%,B,83,B
"Rossi, Virena","EN1600/4 - Honors English I, BCD, Per. 7 (FY)",English,9,"Gomez, Selena",09,,"Petzold, Alexa",0%,B+,87,B+
"Rossi, Virena","EN1600/4 - Honors English I, BCD, Per. 7 (FY)",English,14,"Lovato, Demi",09,,"Petzold, Alexa",0%,C,74,C
"Rossi, Virena","EN1600/4 - Honors English I, BCD, Per. 7 (FY)",English,36,"Roshan, Hrithik",09,,"Petzold, Alexa",0%,A-,90,A-
"Rossi, Virena","EN1600/4 - Honors English I, BCD, Per. 7 (FY)",English,48,"Iniesta, Andrés",09,,"Petzold, Alexa",0%,A,93,A
"Rossi, Virena","EN1600/4 - Honors English I, BCD, Per. 7 (FY)",English,69,"Sanz, Alejandro",09,,"Casamento, Steven P",0%,A+,98,A+
"Rossi, Virena","EN1600/4 - Honors English I, BCD, Per. 7 (FY)",English,123,"Viceral, Jose",09,,"Donnelly, Marin",0%,B,83,B
"Rossi, Virena","EN1600/4 - Honors English I, BCD, Per. 7 (FY)",English,127,"Cole, John",09,,"Donnelly, Marin",0%,A-,90,A-
"Rossi, Virena","EN1600/4 - Honors English I, BCD, Per. 7 (FY)",English,128,"Jonas, Nick",09,,"Donnelly, Marin",0%,A,95,A
"Rossi, Virena","EN1600/4 - Honors English I, BCD, Per. 7 (FY)",English,129,"Rowling, J.K.",09,,"Donnelly, Marin",0%,A-,90,A-
"Rossi, Virena","EN1600/4 - Honors English I, BCD, Per. 7 (FY)",English,137,"Locsin, Angel",09,,"Donnelly, Marin",0%,A,94,A
"Rossi, Virena","EN1600/4 - Honors English I, BCD, Per. 7 (FY)",English,142,"Fry, Stephen",09,,"Donnelly, Marin",0%,A,96,A
"Rossi, Virena","EN1600/4 - Honors English I, BCD, Per. 7 (FY)",English,161,"Diab, Amr",09,,"Donnelly, Marin",0%,B+,87,B+
"Rossi, Virena","EN1600/4 - Honors English I, BCD, Per. 7 (FY)",English,185,"Tinelli, Marcelo",09,,"Schneider, Cristina",0%,A,93,A
"Rossi, Virena","EN1600/4 - Honors English I, BCD, Per. 7 (FY)",English,205,"Anthony, Carmelo",09,,"Schneider, Cristina",0%,A,96,A
"Rossi, Virena","EN5401/1 - Creative Writing, ABC, Per. 2 (FY)",English,144,"Vieira, Marcelo",09,,"Donnelly, Marin",0%,A,94,A
"Rossi, Virena","EN5401/1 - Creative Writing, ABC, Per. 2 (FY)",English,193,"Oppenheimer, Robert",09,,"Schneider, Cristina",0%,A+,98,A+
"Sandt, Edward J","EN5402/2 - 21st Century Journalism & Media, ABC, Per. 1 (FY)",English,72,"Dicaprio, Leonardo",09,,"Casamento, Steven P",0%,A,95.51,A
"Sandt, Edward J","EN5402/2 - 21st Century Journalism & Media, ABC, Per. 1 (FY)",English,135,"Huck, Luciano",09,,"Donnelly, Marin",0%,A,94.74,A
"Sandt, Edward J","EN5406/1 - Public Speaking, BCD, Per. 7 (S2)",English,2,"Perry, Katy",09,,"Petzold, Alexa",0%,B+,0,F
"Sandt, Edward J","EN5406/1 - Public Speaking, BCD, Per. 7 (S2)",English,173,"Corden, James",09,,"Schneider, Cristina",0%,A-,0,F
"Sandt, Edward J","EN5406/1 - Public Speaking, BCD, Per. 7 (S2)",English,203,"Alves, Daniel",09,,"Schneider, Cristina",0%,B+,0,F
"Bucco, David A","EN5407/1 - Film and Literature, BCD, Per. 7 (FY)",English,57,"Obama, Michelle",09,,"Petzold, Alexa",0%,B+,87.77,B+
"Bucco, David A","EN5407/1 - Film and Literature, BCD, Per. 7 (FY)",English,130,"DeGea, David",09,,"Donnelly, Marin",0%,A+,98.31,A+
"Bucco, David A","EN5407/1 - Film and Literature, BCD, Per. 7 (FY)",English,153,"Mix, Little",09,,"Donnelly, Marin",0%,A+,99.52,A+
"Bucco, David A","EN5407/1 - Film and Literature, BCD, Per. 7 (FY)",English,168,"Deshmukh, Riteish",09,,"Donnelly, Marin",0%,A+,98.91,A+
"Kornitzer, Jamie","EN8110/1 - LLD Modified English 1, ABC, Per. 1 (FY)",Special Ed,104,"Coelho, Paulo",09,,"Casamento, Steven P",0%,B+,86.19,B
"Kornitzer, Jamie","EN8110/1 - LLD Modified English 1, ABC, Per. 1 (FY)",Special Ed,124,"Kapoor, Shraddha",09,,"Donnelly, Marin",0%,A,92.08,A-
"Kornitzer, Jamie","EN8110/1 - LLD Modified English 1, ABC, Per. 1 (FY)",Special Ed,134,"Cena, John",09,,"Donnelly, Marin",0%,A,92.4,A-
"Kornitzer, Jamie","EN8110/1 - LLD Modified English 1, ABC, Per. 1 (FY)",Special Ed,148,"Silverman, Sarah",09,,"Donnelly, Marin",0%,A-,90.02,A-
"Bucco, David A","EN8141/2 - English I, ACD, Per. 5 (FY)",English,84,"Kutcher, Ashton",09,,"Casamento, Steven P",0%,B+,87.38,B+
"Bucco, David A","EN8141/2 - English I, ACD, Per. 5 (FY)",English,86,"Sangalo, Ivete",09,,"Casamento, Steven P",0%,A,94.73,A
"Bucco, David A","EN8141/2 - English I, ACD, Per. 5 (FY)",English,112,"Benzema, Karim",09,,"Casamento, Steven P",0%,B+,87.12,B+
"Bucco, David A","EN8141/2 - English I, ACD, Per. 5 (FY)",English,132,"Macfarlane, Seth",09,,"Donnelly, Marin",0%,A,93.03,A
"Bucco, David A","EN8141/2 - English I, ACD, Per. 5 (FY)",English,207,"Montaner, Ricardo",09,,"Schneider, Cristina",0%,B,83,B
"Mazan, Claire","FA1401/1 - Clothing Construction, ABD, Per. 4 (FY)",Family and Consumer Sciences,14,"Lovato, Demi",09,,"Petzold, Alexa",0%,B+,87.59,B+
"Mazan, Claire","FA3410/1 - Fashion Design, ABD, Per. 4 (FY)",Family and Consumer Sciences,45,"Kardashian, Kourtney",09,,"Petzold, Alexa",0%,A-,90.77,A-
"Mazan, Claire","FA3410/1 - Fashion Design, ABD, Per. 4 (FY)",Family and Consumer Sciences,52,"Rahman, Bill",09,,"Petzold, Alexa",0%,A,96.26,A
"Mazan, Claire","FA3410/1 - Fashion Design, ABD, Per. 4 (FY)",Family and Consumer Sciences,62,"Sharma, Rohit",09,,"Casamento, Steven P",0%,A+,98.53,A+
"Mazan, Claire","FA3410/1 - Fashion Design, ABD, Per. 4 (FY)",Family and Consumer Sciences,64,"Martin, Ricky",09,,"Casamento, Steven P",0%,B-,81.46,B-
"Mazan, Claire","FA3410/1 - Fashion Design, ABD, Per. 4 (FY)",Family and Consumer Sciences,68,"Shelton, Blake",09,,"Casamento, Steven P",0%,A+,97.9,A+
"Mazan, Claire","FA3410/1 - Fashion Design, ABD, Per. 4 (FY)",Family and Consumer Sciences,85,"Gentili, Danilo",09,,"Casamento, Steven P",0%,A+,99.58,A+
"Mazan, Claire","FA3410/1 - Fashion Design, ABD, Per. 4 (FY)",Family and Consumer Sciences,94,"Black, Jack",09,,"Casamento, Steven P",0%,A,95.24,A
"Mazan, Claire","FA3410/1 - Fashion Design, ABD, Per. 4 (FY)",Family and Consumer Sciences,120,"Neto, Felipe",09,,"Casamento, Steven P",0%,A,93.84,A
"Mazan, Claire","FA3410/1 - Fashion Design, ABD, Per. 4 (FY)",Family and Consumer Sciences,136,"Kapoor, Sonam",09,,"Donnelly, Marin",0%,A+,100,A+
"Mazan, Claire","FA3410/1 - Fashion Design, ABD, Per. 4 (FY)",Family and Consumer Sciences,190,"Cooper, Anderson",09,,"Schneider, Cristina",0%,B+,86.89,B+
"Mazan, Claire","FA3410/1 - Fashion Design, ABD, Per. 4 (FY)",Family and Consumer Sciences,194,"Bisbal, David",09,,"Schneider, Cristina",0%,B,84.5,B
"Downes, Julianne","FA4410/1 - Culinary Arts I, ABC, Per. 1 (FY)",Family and Consumer Sciences,6,"Musk, Elon",09,,"Petzold, Alexa",0%,A+,96.27,A
"Downes, Julianne","FA4410/2 - Culinary Arts I, ABD, Per. 4 (FY)",Family and Consumer Sciences,22,"Kumar, Akshay",09,,"Petzold, Alexa",0%,B-,78.89,C+
"Mazan, Claire","FA5401/2 - 21st Century Life Skills, ABD, Per. 3 (S1)",Family and Consumer Sciences,202,"VanPersie, Robin",09,,"Donnelly, Marin",0%,A+,99.58,A+
"Mazan, Claire","FA5401/2 - 21st Century Life Skills, ABD, Per. 3 (S1)",Family and Consumer Sciences,208,"Andriana, Raisa",09,,"Schneider, Cristina",0%,A+,99.77,A+
"Mazan, Claire","FA5401/4 - 21st Century Life Skills, BCD, Per. 7 (S1)",Family and Consumer Sciences,4,"Ronaldo, Cristiano",09,,"Petzold, Alexa",0%,A-,91.39,A-
"Mazan, Claire","FA5401/4 - 21st Century Life Skills, BCD, Per. 7 (S1)",Family and Consumer Sciences,65,"Guetta, David",09,,"Casamento, Steven P",0%,A+,99.63,A+
"Mazan, Claire","FA5401/4 - 21st Century Life Skills, BCD, Per. 7 (S1)",Family and Consumer Sciences,73,"Colbert, Stephen",09,,"Casamento, Steven P",0%,A,97.29,A
"Mazan, Claire","FA5401/4 - 21st Century Life Skills, BCD, Per. 7 (S1)",Family and Consumer Sciences,76,"Carrey, Jim",09,,"Casamento, Steven P",0%,A+,99.87,A+
"Mazan, Claire","FA5401/4 - 21st Century Life Skills, BCD, Per. 7 (S1)",Family and Consumer Sciences,78,"Sheeran, Ed",09,,"Casamento, Steven P",0%,A+,99.02,A+
"Mazan, Claire","FA5401/4 - 21st Century Life Skills, BCD, Per. 7 (S1)",Family and Consumer Sciences,81,"Downey, Robert",09,,"Casamento, Steven P",0%,A-,92.27,A-
"Mazan, Claire","FA5401/4 - 21st Century Life Skills, BCD, Per. 7 (S1)",Family and Consumer Sciences,93,"Curry, Stephen",09,,"Casamento, Steven P",0%,A+,99.02,A+
"Mazan, Claire","FA5401/4 - 21st Century Life Skills, BCD, Per. 7 (S1)",Family and Consumer Sciences,95,"Fernandez, Jacqueline",09,,"Casamento, Steven P",0%,A+,99.65,A+
"Mazan, Claire","FA5401/4 - 21st Century Life Skills, BCD, Per. 7 (S1)",Family and Consumer Sciences,98,"Dika, Raditya",09,,"Casamento, Steven P",0%,A+,100,A+
"Mazan, Claire","FA5401/4 - 21st Century Life Skills, BCD, Per. 7 (S1)",Family and Consumer Sciences,105,"Yılmaz, Cem",09,,"Casamento, Steven P",0%,B-,79.63,B-
"Mazan, Claire","FA5401/4 - 21st Century Life Skills, BCD, Per. 7 (S1)",Family and Consumer Sciences,110,"Bryant, Kobe",09,,"Casamento, Steven P",0%,A,95.21,A
"Mazan, Claire","FA5401/4 - 21st Century Life Skills, BCD, Per. 7 (S1)",Family and Consumer Sciences,172,"Maher, Bill",09,,"Schneider, Cristina",0%,A-,92.24,A-
"Mazan, Claire","FA5401/5 - 21st Century Life Skills, BCD, Per. 7 (S2)",Family and Consumer Sciences,19,"Bachchan, Amitabh",09,,"Petzold, Alexa",0%,A+,0,F
"Mazan, Claire","FA5401/5 - 21st Century Life Skills, BCD, Per. 7 (S2)",Family and Consumer Sciences,47,"Harris, Neil",09,,"Petzold, Alexa",0%,A,0,F
"Mazan, Claire","FA5401/5 - 21st Century Life Skills, BCD, Per. 7 (S2)",Family and Consumer Sciences,51,"Tosh, Daniel",09,,"Petzold, Alexa",0%,A,0,F
"Mazan, Claire","FA5401/5 - 21st Century Life Skills, BCD, Per. 7 (S2)",Family and Consumer Sciences,60,"Lavigne, Avril",09,,"Petzold, Alexa",0%,C-,0,F
"Mazan, Claire","FA5401/5 - 21st Century Life Skills, BCD, Per. 7 (S2)",Family and Consumer Sciences,143,"Tisdale, Ashley",09,,"Donnelly, Marin",0%,A+,0,F
"Mazan, Claire","FA5401/5 - 21st Century Life Skills, BCD, Per. 7 (S2)",Family and Consumer Sciences,164,"Smith, Ludacris",09,,"Donnelly, Marin",0%,A,0,F
